,awayTeam.id,awayTeam.name,group,homeTeam.id,homeTeam.name,id,lastUpdated,matchday,referees,score.duration,score.extraTime.awayTeam,score.extraTime.homeTeam,score.fullTime.awayTeam,score.fullTime.homeTeam,score.halfTime.awayTeam,score.halfTime.homeTeam,score.penalties.awayTeam,score.penalties.homeTeam,score.winner,season.currentMatchday,season.endDate,season.id,season.startDate,stage,status,utcDate
167,81,FC Barcelona,Group B,674,PSV,250690,2019-01-11T17:30:09Z,5.0,"[{'id': 43894, 'name': 'Pavel Královec', 'nationality': None}, {'id': 43896, 'name': 'Ivo Nádvorník', 'nationality': None}, {'id': 62628, 'name': 'Kamil Hájek', 'nationality': None}, {'id': 43898, 'name': 'Karel Hrubes', 'nationality': None}, {'id': 62699, 'name': 'Miroslav Zelinka', 'nationality': None}, {'id': 62757, 'name': 'Jakub Hrabovský', 'nationality': None}]",REGULAR,,,2.0,1.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
168,64,Liverpool FC,Group C,524,Paris Saint-Germain FC,250701,2019-01-11T17:30:10Z,5.0,"[{'id': 43888, 'name': 'Szymon Marciniak', 'nationality': None}, {'id': 43889, 'name': 'Paweł Sokolnicki', 'nationality': None}, {'id': 43890, 'name': 'Tomasz Listkiewicz', 'nationality': None}, {'id': 43893, 'name': 'Tomasz Musiał', 'nationality': None}, {'id': 43892, 'name': 'Paweł Raczkowski', 'nationality': None}, {'id': 43891, 'name': 'Radosław Siejka', 'nationality': None}]",REGULAR,,,1.0,2.0,1.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
169,7283,FK Crvena Zvezda,Group C,113,SSC Napoli,250702,2019-01-11T17:30:10Z,5.0,"[{'id': 43870, 'name': 'Jesús Gil', 'nationality': None}, {'id': 32192, 'name': 'Ángel Nevado', 'nationality': None}, {'id': 43873, 'name': 'Diego Barbero', 'nationality': None}, {'id': 15628, 'name': 'Ricardo de Burgos', 'nationality': None}, {'id': 3158, 'name': 'Iñigo Prieto', 'nationality': None}, {'id': 81, 'name': 'Juan Martínez', 'nationality': None}]",REGULAR,,,1.0,3.0,0.0,2.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
170,6,FC Schalke 04,Group D,503,FC Porto,250714,2019-01-11T17:30:10Z,5.0,"[{'id': 36314, 'name': 'Ovidiu Hațegan', 'nationality': None}, {'id': 36316, 'name': 'Octavian Șovre', 'nationality': None}, {'id': 36837, 'name': 'Sebastian Gheorghe', 'nationality': None}, {'id': 36425, 'name': 'Constantin Colțescu', 'nationality': None}, {'id': 15581, 'name': 'Radu Petrescu', 'nationality': None}, {'id': 15582, 'name': 'Adrian Ghinguleac', 'nationality': None}]",REGULAR,,,1.0,3.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-11-28T20:00:00Z
171,5455,FK Lokomotiv Moskva,Group D,6,FC Schalke 04,250715,2019-01-11T17:30:11Z,6.0,"[{'id': 43905, 'name': 'Tasos Sidiropoulos', 'nationality': None}, {'id': 43906, 'name': 'Polychronis Kostaras', 'nationality': None}, {'id': 43907, 'name': 'Lazaros Dimitriadis', 'nationality': None}, {'id': 83810, 'name': 'Ioannis Papadopoulos', 'nationality': None}, {'id': 79689, 'name': 'Anastasios Papapetrou', 'nationality': None}, {'id': 43835, 'name': 'Damianos Efthimiadis', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T17:55:00Z
172,503,FC Porto,Group D,610,Galatasaray SK,250716,2019-01-11T17:30:11Z,6.0,"[{'id': 43929, 'name': 'Aliaksei Kulbakov', 'nationality': None}, {'id': 43930, 'name': 'Dmitry Zhuk', 'nationality': None}, {'id': 43931, 'name': 'Oleg Maslyanko', 'nationality': None}, {'id': 96973, 'name': None, 'nationality': None}, {'id': 43933, 'name': 'Denis Scherbakov', 'nationality': None}]",REGULAR,,,3.0,2.0,2.0,1.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T17:55:00Z
173,4,BV Borussia 09 Dortmund,Group A,548,AS Monaco FC,250679,2019-01-11T17:30:09Z,6.0,"[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]",REGULAR,,,2.0,0.0,1.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
174,78,Club Atlético de Madrid,Group A,851,Club Brugge KV,250680,2019-01-11T17:30:09Z,6.0,"[{'id': 11029, 'name': 'Davide Massa', 'nationality': None}, {'id': 11055, 'name': 'Filippo Meli', 'nationality': None}, {'id': 11069, 'name': 'Fabiano Preti', 'nationality': None}, {'id': 11060, 'name': 'Marco Di Bello', 'nationality': None}, {'id': 11075, 'name': 'Paolo Valeri', 'nationality': None}, {'id': 10992, 'name': 'Stefano Alassio', 'nationality': None}]",REGULAR,,,0.0,0.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
175,73,Tottenham Hotspur FC,Group B,81,FC Barcelona,250691,2019-01-11T17:30:10Z,6.0,"[{'id': 9371, 'name': 'Milorad Mažić', 'nationality': None}, {'id': 9372, 'name': 'Milovan Ristić', 'nationality': None}, {'id': 56231, 'name': 'Dalibor Đurđević', 'nationality': None}, {'id': 9376, 'name': 'Danilo Grujić', 'nationality': None}, {'id': 43904, 'name': 'Nemanja Petrović', 'nationality': None}, {'id': 9375, 'name': 'Nenad Djokic', 'nationality': None}]",REGULAR,,,1.0,1.0,0.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
176,674,PSV,Group B,108,FC Internazionale Milano,250692,2019-01-11T17:30:10Z,6.0,"[{'id': 43878, 'name': 'Felix Zwayer', 'nationality': None}, {'id': 43923, 'name': 'Thorsten Schiffner', 'nationality': None}, {'id': 43879, 'name': 'Marco Achmüller', 'nationality': None}, {'id': 9567, 'name': 'Sascha Stegemann', 'nationality': None}, {'id': 15408, 'name': 'Daniel Siebert', 'nationality': None}, {'id': 8827, 'name': 'Eduard Beitinger', 'nationality': None}]",REGULAR,,,1.0,1.0,1.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
177,113,SSC Napoli,Group C,64,Liverpool FC,250703,2019-01-11T17:30:10Z,6.0,"[{'id': 9346, 'name': 'Damir Skomina', 'nationality': None}, {'id': 9347, 'name': 'Jure Praprotnik', 'nationality': None}, {'id': 9348, 'name': 'Robert Vukan', 'nationality': None}, {'id': 9350, 'name': 'Matej Jug', 'nationality': None}, {'id': 9351, 'name': 'Slavko Vinčić', 'nationality': None}, {'id': 9349, 'name': 'Tomaž Klančnik', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
178,524,Paris Saint-Germain FC,Group C,7283,FK Crvena Zvezda,250704,2019-01-11T17:30:10Z,6.0,"[{'id': 34579, 'name': 'William Collum', 'nationality': None}, {'id': 35163, 'name': 'David McGeachie', 'nationality': None}, {'id': 34580, 'name': 'Graeme Stewart', 'nationality': None}, {'id': 15510, 'name': 'Nick Walsh', 'nationality': None}, {'id': 35315, 'name': 'Alan Mulvanny', 'nationality': None}, {'id': 34442, 'name': 'Kevin Clancy', 'nationality': None}]",REGULAR,,,4.0,1.0,2.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-11T20:00:00Z
179,1900,PFC CSKA Moskva,Group G,86,Real Madrid CF,250751,2019-01-11T17:30:12Z,6.0,"[{'id': 82279, 'name': 'Artur Dias', 'nationality': None}, {'id': 37626, 'name': 'Rui Licínio Barbosa Tavares', 'nationality': None}, {'id': 37714, 'name': 'Paulo Soares', 'nationality': None}, {'id': 38806, 'name': 'João Pedro Pinheiro', 'nationality': None}, {'id': 37862, 'name': 'Hugo Miguel', 'nationality': None}]",REGULAR,,,3.0,0.0,2.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T17:55:00Z
180,100,AS Roma,Group G,1881,FC Viktoria Plzeň,250752,2019-01-11T17:30:12Z,6.0,"[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11547, 'name': 'Stephen Child', 'nationality': None}]",REGULAR,,,1.0,2.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T17:55:00Z
181,5,FC Bayern München,Group E,678,AFC Ajax,250727,2019-01-11T17:30:11Z,6.0,"[{'id': 9374, 'name': 'Clément Turpin', 'nationality': None}, {'id': 43883, 'name': 'Nicolas Danos', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}, {'id': 57051, 'name': 'Karim Abed', 'nationality': None}, {'id': 43947, 'name': 'Bertrand Jouannaud', 'nationality': None}, {'id': 43887, 'name': 'Nicolas Rainville', 'nationality': None}]",REGULAR,,,3.0,3.0,1.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
182,1899,PAE AEK,Group E,1903,Sport Lisboa e Benfica,250728,2019-01-11T17:30:11Z,6.0,"[{'id': 34948, 'name': 'Bobby Madden', 'nationality': None}, {'id': 35231, 'name': 'Alastair Mather', 'nationality': None}, {'id': 15509, 'name': 'Sean Carr', 'nationality': None}, {'id': 43536, 'name': 'Alan Muir', 'nationality': None}, {'id': 35112, 'name': 'Don Robertson', 'nationality': None}, {'id': 72626, 'name': 'Donald Robertson', 'nationality': None}, {'id': 35360, 'name': 'David Roome', 'nationality': None}]",REGULAR,,,0.0,1.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
183,2,TSG 1899 Hoffenheim,Group F,65,Manchester City FC,250739,2019-01-11T17:30:12Z,6.0,"[{'id': 15332, 'name': 'Andreas Ekberg', 'nationality': None}, {'id': 15333, 'name': 'Mehmet-Mohammed Culum', 'nationality': None}, {'id': 15334, 'name': 'Stefan Hallberg', 'nationality': None}, {'id': 30960, 'name': 'Glenn Nyberg', 'nationality': None}, {'id': 15335, 'name': 'Kristoffer Karlsson', 'nationality': None}, {'id': 31146, 'name': 'Fredrik Klyver', 'nationality': None}]",REGULAR,,,1.0,2.0,1.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
184,523,Olympique Lyonnais,Group F,1887,FK Shakhtar Donetsk,250740,2019-01-11T17:30:12Z,6.0,"[{'id': 9558, 'name': 'Björn Kuipers', 'nationality': None}, {'id': 9559, 'name': 'Sander van Roekel', 'nationality': None}, {'id': 9560, 'name': 'Erwin Zeinstra', 'nationality': None}, {'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 43861, 'name': 'Dennis Higler', 'nationality': None}, {'id': 43874, 'name': 'Mario Diks', 'nationality': None}]",REGULAR,,,1.0,1.0,0.0,1.0,,,DRAW,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
185,66,Manchester United FC,Group H,95,Valencia CF,250763,2019-01-11T17:30:13Z,6.0,"[{'id': 15654, 'name': 'Georgi Kabakov', 'nationality': 'Bulgaria'}, {'id': 15655, 'name': 'Martin Margaritov', 'nationality': None}, {'id': 21108, 'name': 'Diyan Valkov', 'nationality': None}, {'id': 15656, 'name': 'Stanislav Todorov', 'nationality': None}, {'id': 14852, 'name': 'Nikola Popov', 'nationality': None}, {'id': 14850, 'name': 'Georgi Todorov', 'nationality': None}]",REGULAR,,,1.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
186,109,Juventus FC,Group H,1871,BSC Young Boys,250764,2019-01-11T17:30:13Z,6.0,"[{'id': 43943, 'name': 'Tobias Stieler', 'nationality': None}, {'id': 9569, 'name': 'Mike Pickel', 'nationality': None}, {'id': 15409, 'name': 'Jan Seidel', 'nationality': None}, {'id': 253, 'name': 'Harm Osmers', 'nationality': None}, {'id': 15746, 'name': 'Bastian Dankert', 'nationality': None}, {'id': 15747, 'name': 'Christian Gittelmann', 'nationality': None}]",REGULAR,,,1.0,2.0,0.0,1.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,GROUP_STAGE,FINISHED,2018-12-12T20:00:00Z
187,524,Paris Saint-Germain FC,,66,Manchester United FC,254897,2019-02-27T02:30:16Z,7.0,"[{'id': 11116, 'name': 'Daniele Orsato', 'nationality': None}, {'id': 11069, 'name': 'Fabiano Preti', 'nationality': None}, {'id': 11007, 'name': 'Alessandro Costanzo', 'nationality': None}, {'id': 11065, 'name': 'Daniele Doveri', 'nationality': None}, {'id': 11054, 'name': 'Massimiliano Irrati', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}]",REGULAR,,,2.0,0.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-12T20:00:00Z
188,503,FC Porto,,100,AS Roma,254903,2019-02-27T02:30:16Z,7.0,"[{'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}, {'id': 43874, 'name': 'Mario Diks', 'nationality': None}, {'id': 43900, 'name': 'Hessel Steegstra', 'nationality': None}, {'id': 43902, 'name': 'Kevin Blom', 'nationality': None}, {'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}]",REGULAR,,,1.0,2.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-12T20:00:00Z
189,4,BV Borussia 09 Dortmund,,73,Tottenham Hotspur FC,254899,2019-02-27T02:30:16Z,7.0,"[{'id': 43869, 'name': 'Antonio Matéu', 'nationality': None}, {'id': 134, 'name': 'Pau Cebrián', 'nationality': None}, {'id': 82, 'name': 'Roberto Díaz', 'nationality': None}, {'id': 81, 'name': 'Juan Martínez', 'nationality': None}, {'id': 15625, 'name': 'Alejandro Hernández', 'nationality': None}, {'id': 111436, 'name': None, 'nationality': None}, {'id': 43864, 'name': 'Javier Estrada', 'nationality': None}]",REGULAR,,,0.0,3.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-13T20:00:00Z
190,86,Real Madrid CF,,678,AFC Ajax,254907,2019-02-27T02:30:16Z,7.0,"[{'id': 43888, 'name': 'Szymon Marciniak', 'nationality': None}, {'id': 9347, 'name': 'Jure Praprotnik', 'nationality': None}, {'id': 9348, 'name': 'Robert Vukan', 'nationality': None}, {'id': 43936, 'name': 'Rade Obrenović', 'nationality': None}, {'id': 9346, 'name': 'Damir Skomina', 'nationality': None}, {'id': 43854, 'name': 'Paweł Gil', 'nationality': None}]",REGULAR,,,2.0,1.0,0.0,0.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-13T20:00:00Z
191,81,FC Barcelona,,523,Olympique Lyonnais,254901,2019-02-27T02:30:16Z,7.0,"[{'id': 30687, 'name': 'Cüneyt Çakιr', 'nationality': None}, {'id': 30688, 'name': 'Bahattin Duran', 'nationality': None}, {'id': 30689, 'name': 'Tarık Ongun', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}, {'id': 30695, 'name': 'Halis Özkahya', 'nationality': None}, {'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}]",REGULAR,,,0.0,0.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-19T20:00:00Z
192,5,FC Bayern München,,64,Liverpool FC,254905,2019-02-27T02:30:16Z,7.0,"[{'id': 10988, 'name': 'Gianluca Rocchi', 'nationality': None}, {'id': 11055, 'name': 'Filippo Meli', 'nationality': None}, {'id': 11051, 'name': 'Matteo Passeri', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}, {'id': 11054, 'name': 'Massimiliano Irrati', 'nationality': None}, {'id': 11075, 'name': 'Paolo Valeri', 'nationality': None}]",REGULAR,,,0.0,0.0,0.0,0.0,,,DRAW,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-19T20:00:00Z
193,65,Manchester City FC,,6,FC Schalke 04,254893,2019-02-27T02:30:16Z,7.0,"[{'id': 43843, 'name': 'Carlos del Cerro', 'nationality': None}, {'id': 43844, 'name': 'Juan Carlos Yuste', 'nationality': None}, {'id': 43872, 'name': 'Roberto Alonso', 'nationality': None}, {'id': 81, 'name': 'Juan Martínez', 'nationality': None}, {'id': 15625, 'name': 'Alejandro Hernández', 'nationality': None}, {'id': 106, 'name': 'José Sánchez', 'nationality': None}]",REGULAR,,,3.0,2.0,1.0,2.0,,,AWAY_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-20T20:00:00Z
194,109,Juventus FC,,78,Club Atlético de Madrid,254895,2019-02-27T02:30:16Z,7.0,"[{'id': 43878, 'name': 'Felix Zwayer', 'nationality': None}, {'id': 43923, 'name': 'Thorsten Schiffner', 'nationality': None}, {'id': 43879, 'name': 'Marco Achmüller', 'nationality': None}, {'id': 9567, 'name': 'Sascha Stegemann', 'nationality': None}, {'id': 15746, 'name': 'Bastian Dankert', 'nationality': None}, {'id': 57539, 'name': 'Tobias Welz', 'nationality': None}]",REGULAR,,,0.0,2.0,0.0,0.0,,,HOME_TEAM,7,2019-06-01,175,2018-06-26,ROUND_OF_16,FINISHED,2019-02-20T20:00:00Z
195,73,Tottenham Hotspur FC,,4,BV Borussia 09 Dortmund,254900,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-05T20:00:00Z
196,678,AFC Ajax,,86,Real Madrid CF,254908,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-05T20:00:00Z
197,66,Manchester United FC,,524,Paris Saint-Germain FC,254898,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-06T20:00:00Z
198,100,AS Roma,,503,FC Porto,254904,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-06T20:00:00Z
199,6,FC Schalke 04,,65,Manchester City FC,254894,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-12T20:00:00Z
200,78,Club Atlético de Madrid,,109,Juventus FC,254896,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-12T20:00:00Z
201,523,Olympique Lyonnais,,81,FC Barcelona,254902,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-13T20:00:00Z
202,64,Liverpool FC,,5,FC Bayern München,254906,2019-02-27T02:30:16Z,7.0,[],REGULAR,,,,,,,,,,7,2019-06-01,175,2018-06-26,ROUND_OF_16,SCHEDULED,2019-03-13T20:00:00Z
